comment,Sentiment
回來的時候系統已經幫你送一顆頭了,1
我爸（處女座）要洗2小時有時候還一天兩次,1
❤️,1
不是洗完澡才剛開始？,1
那叫做涮一下,1
我洗澡跟洗手一樣快,1
確實,1
同我有得揮,1
歷屎紀錄,1
屎命追擊,1
要屎一起屎！,1
为什么你上厕所不要关门？,1
科學一點來講，由於你跑步的時候，下半身的肌肉都會不停收縮，包括你的括約肌，所以當你跑步的時候，其實是很難拉屎的，不要說拉屎，連尿都可能尿不出來,1
把屎丟到他身上氣味追蹤,1
🤣🤣,1
？？？,1
🔥🔥🔥,1
警察：這個線索太臭了…,1
誰叫你拉屎不鎖門！這下真的問題大了~~,1
先叫救護車吧…,1
把屎拿起來丟他,1
…….?,1
屎亡筆記-shitnote,1
拿屎丟他っ'ω')╮=͟͟͞͞💩,1
警察還貼心地幫你拿大便去化驗結果有血便的跡象,1
邏輯正確😂,1
現在應該是先自拍上傳動態吧，，,1
當然是邊拉邊拿屎砸對方,1
被捅沒有流血只流屎這被捅的是屁眼吧？,1
警察：是這坨？你：不，是那坨，旁邊還有幾滴血。,1
先不說為什麼不關門……為什麼第一個反應不是叫救援車😂,1
不邊拉也會有血跡啊,1
屎吧拉稀,1
😁😁😁😁😁😁😁,1
都被捅了應該痛到沒有力氣跑了吧🤣,1
凡走過必留下痕跡⋯⋯,1
還是要先夾斷吧😂😂,1
被捅了為何不用血來滴😂,1
一定要搭配交通工具，邊追邊屁屁噘一邊留下痕跡😇,1
屎上最快，抓到犯人👏,1
要懂得收放收放不然足跡很短,1
💩裝起來潑他,1
為何拉屎不關門？,1
而且放屁的時候還可以加速,1
有血跡了還要屎跡幹嘛,1
不是，被捅的當下應該屎都爆出來了吧,1
那要看被捅哪裡，下面捅漏了的話就不用選了。,1
當然是千呼萬喚屎先出來啊,1
我選擇屎亡,1
英雄屎命,1
到底是誰被捅了一刀後還會想去追歹徒又不是搶劫保命要緊,1
😂😂😂,1
等等~~你被捅了一刀還能跑？？？,1
我個人是不覺得你的括約肌可以給這麼多選擇啦,1
肚子好疼…物理,1
等等~~你被捅了一刀還能跑？？？,1
安格列開大被暈是馬被暈還是安格列？,1
哪個部位被捅🤔,1
問題是，好端端大便幹嘛要桶你,1
當初西索就是這樣幹掉酷逼的,1
不是先叫救護車嗎…！,1
把歹徒當作馬桶追,1
拉屎把門鎖好啊！,1
確定不是追屎痕跡,1
當然是拿屎丟再說,1
等等好像不對欸,1
嗯嗯好好笑耶,1
警察表示：逃跑還牽一條狗,1
這個值得讚,1
水便就朝犯人噴,1
要跑也是往反方向跑吧,1
屎命必達,1
庫嗶：,1
？？？,1
是忘了身上被統的的血可以當記號？,1
等等這歹徒有這麼趁人之危就對了不怕一身屎味？,1
？？？,1
😂😂,1
😂😂😂,1
人是逮到了但犧牲兩隻警犬,1
而且屁股的屎有潤滑屁股的作用，讓你在奔跑時減少兩片屁股的摩擦令雙腿可以更快速移動,1
還好不是打手槍的時候被捅不然會精盡人亡,1
好他##好##好棒哦##不#安裝,1
我上一份工作，做到第四天就不想幹了。八年後我終於離職成功。,1
30歲以後「我活到今天就好」,1
!!!!!!,1
⋯⋯,1
❤️,1
想不到30幾歲依舊是😂,1
那是他還沒3、40😮,1
：））,1
明天放假,1
我剛出生就知道了👍,1
30、40歲也差不多吧,1
25歲的會告訴你習慣就好😂,1
每天醒來時，，我還活著,1
30幾歲的人生［熬過今天就好］,1
到30幾也差不多啦😂,1
想不到吧？你這輩都是差不多，想不到吧？,1
不只20幾這樣吧⋯⋯,1
別中二病發了…才20幾怎會這樣,1
當我因為「熬過這禮拜就好」是20幾歲的人生，結果他媽的10歲開始就這樣,1
無盡ㄉ迴圈,1
我們要樂觀一點，積極一點，這樣等到30幾歲，你就會覺得「我他媽竟然又多活了一個禮拜，太屌了👍」,1
…😍,1
想得到,1
不會啦20幾年輕正爽ㄟ,1
30歲的人生每天都過的超快！一下子一年就過了！請珍惜20歲的人生,1
確實,1
活到了30也一樣🌚,1
想像你30歲的時候,1
出社會工作就都變成這樣了😢,1
现在都是以14天为单位啦,1
30幾歲的人生每天都是「撐到今天下班就好」,1
马上二十岁的人瑟瑟发抖,1
之後還是會繼續這樣喔🤗,1
可是你是薩諾斯ㄟ,1
50也一樣哦,1
50也一樣哦,1
😂😂😂,1
歸剛勒,1
你以為只有20幾歲是這樣嗎？😊,1
你有想過80的感受嗎..,1
拍謝30幾也一樣,1
然後現在30了還是一樣這樣覺得,1
每天早起的時候想著我要去幹翻這個世界，晚上下班的時候才發現被這個世界幹得服服貼貼。,1
如果您是未成年人，請不要訪問我的鏈接，因為我不認為你很強大。📛,1
如果您是未成年人，請不要訪問我的鏈接，因為我不認為你很強大。📛,1
抱歉只是提醒！！如果你的生殖器受不了请不要打开不要看我的视频,1
这社会越不简单了没人管会死的更惨,1
操你媽想死,1
同時每個男友都搶著當天要過生日的話我建議直接辦成感謝祭,1
但多交幾個還需要趕場...,1
原來雞蛋真的不能都放在同一個籃子裡,1
妳媽叫妳帶男友回家妳居然回她ㄧ桌可能坐不下,1
：）,1
🥰🥰,1
😡😡,1
懂嗎,1
…?,1
😂😂😂,1
羅X祥也是這麼想所以才這麼會時間管理,1
你說的是農曆的生日嗎？,1
綠光森林😂,1
要分定期的跟終身的啦都要有才有保障😂,1
分散投資才不會有風險,1
男朋友不在場，但在場有好多男性朋友😂,1
找10個就不會有這個問題～,1
我都很認真籌備😢,1
經濟學的分散風險是真的,1
一個男友不夠妳有試過兩個嗎,1
邏輯鬼才,1
破麻養成計,1
😂😂😂知道怎麼做了吧,1
抱歉只是提醒！！如果你的生殖器受不了请不要打开不要看我的视频,1
说交多几个需要赶场的：拒绝比邀约轻松多了,1
？？？？？？？？？？,1
還疑自己的人生，被生下來是不是個錯誤?,1
真過份,1
😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1
情況從糟糕變成難以理解,1
😢😢,1
用蓝宝基尼拖着黄宝基尼,1
他左思右想只想到這個炫富方式,1
😂😂😂,1
不用怕，我們還有比基尼,1
😆😆,1
你怎么确定两台都是他的😏😏,1
🥲🥲🥲,1
我也不想啊我家最便宜就這台媒,1
哈哈哈哈哈哈哈哈,1
不小心撞到就是買一送一的概念😂,1
現在想想，我的人生還需要思考嗎？應該沒必要吧🥲,1
怕底盤太低會磨到所以又買了一台休旅車來載他，天啊怎麼那麼聰明,1
再到放棄人生,1
應該是當時想帶兩台去兜風但是沒辦法所以用拖的,1
？？？,1
??????藍色那台不是PorscheCayenne嗎?,1
我；拖著油瓶,1
放棄人生,1
貧窮限制了我的想像,1
好好喔,1
雙倍人生/⋯,1
聽說有人家的Lamborghini都coupe,1
從中學習別人的人生,1
很明顯是一台自用一台蒐藏😂,1
我可能連他的拖車都買不起,1
再努力思考也比不過人家隨便搞搞,1
（雖然我都未買）,1
😢😢😢😂,1
誰稀罕啊，手遊裡面我也有兩三台,1
我一隻手提菜一隻手提肉,1
❤️😂😂😂,1
好爽喔～～～～,1
🤣🤣🤣,1
當別人是人生勝利組又努力時…,1
雙倍的祝福,1
要先有後面才能有前面,1
一棟房子拖著一棟房子😢,1
從難以理解變成無法理解,1
😢😢😢,1
？？？,1
Andthensaw一架林寶堅尼拖著一架拖著林寶堅尼的林寶堅尼,1
從思考人生到懷疑人生最後決定結束人生,1
繼續努力💪🏻有一天你也可當拍照哪個,1
你看到的是他有兩台藍寶堅尼，我看到的是他少一個朋友跟他一起開藍寶堅尼,1
我在田裡也可以一次牽兩頭牛啊,1
Okay~當下明白自己思考再多也沒用！,1
還知道引擎在後面比較重要倒過來拖,1
藍寶堅尼拖黃寶堅尼,1
確定不是乾爹？,1
喜歡德系錯了嗎？,1
看得出來她喜歡的牌子,1
看來偏好bmw,1
試車員阿不對自己就是車..,1
你衝沙小這uber咧,1
我也超多,1
女友交遊廣闊👏,1
😂😂😂,1
可惜你一個都沒有,1
綠色，是你安全帽的顏色,1
她上過的車比我看過的還多,1
可能是賣車的超級銷售員吧,1
試車員吧🙌,1
应该庆幸她还是你女友,1
賓士不香嗎,1
女友偏愛歐系車😂,1
玩具反斗城,1
那不是藍芽列表，那是她的戶頭！,1
因為有些車可以輕易帶走你的女孩,1
女友專門試車,1
藍牙婊,1
這些都是她的音響播放器，女朋友是個有文化素養之人🙌,1
帽事嘅😂,1
她只是常坐Uber…🤣,1
殊不知她是汽車業務啦，社會很單純複雜的是人,1
😂😂😂😂😂😂😂,1
汽車避震測試員,1
被發現了⁽⁽ଘ(ˊᵕˋ)ଓ⁾⁾,1
好多帽子🧢,1
剛剛還以為是一些AirPod名稱結果是車子的🤣🤣,1
😂😂😂,1
藍芽名稱可以隨便改..要改成嫦娥十號都可以😂,1
地方的女友,1
女友：我公司是賣車的,1
藍芽車機的開發人員啊，不意外,1
綠寶石寵物,1
感覺很+9的列表哈哈哈哈,1
業績不錯唷！,1
笑爆,1
你錯了，你忘記你沒有女友😂,1
这我现在看得懂了不怪人,1
这个一看就是有钱人,1
🤫其實只單純喜歡BMW,1
😂😂,1
時間管理的太好了,1
機動兵姐，帽事既,1
請問老闆你怎麼也在?,1
是公主病啦,1
❤️❤️❤️,1
老闆你在迪士尼老闆娘知道嗎,1
diss你？,1
我真的會被one_liner給笑死,1
這不是大陸脫口秀大會的段子嗎?,1
:),1
沒毛病,1
😂😂😂😂,1
給過,1
好吧給過,1
我！,1
哈哈哈哈這理由😂,1
😂😂😂😂,1
😂😂😂,1
只有病吧哪來的公主,1
😂😂😂有夠好笑,1
陪老闆到迪士尼酒店就一切都能解決,1
果然有病,1
我才公主病❤️,1
😂😂,1
張愛玲：噢，你也在這裡嗎？,1
老闆神助攻,1
：不好意思現在有位嗎：有的下面一位~~~,1
baby又肚餓啦😢,1
以前要的不是這種蟻后,1
^•ﻌ•^ฅ,1
？🌝,1
美食可以打發還比買包包的便宜些🤪🤣,1
一定是金牛座！一定是,1
！！！！！！,1
🤣🤣🤣,1
我很好餵只需要動用幾份餐點,1
😂😂😂,1
🙌🙌🙌🙌,1
上一個發現這個事實的人是她媽,1
你也可以给她吃别的,1
然後要維持不吵架只能餵食,1
餵她什麼？😮,1
😂😂😂,1
？😂,1
😙😙,1
😝😝😝,1
：通通都給我拿來！😂,1
myfriend,1
瑄：我都看過了,1
笑死,1
❤️,1
雖然看完梗圖都沒什麼反應，我還會繼續給的,1
改成色圖應該也有用,1
😂😂,1
🤣🤣🤣🤣🤣,1
😚😚,1
：男朋友是史上最佳保密者因為他根本沒在聽🤓,1
：我剛剛說什麼？,1
😡😡,1
？？？？,1
🥺🥺🥺,1
🥹：欸好想吃冰,1
•ᴥ•ʔ,1
！😅,1
那隻青蛙🐸是不是你😆,1
🫥🫤🥱,1
😌😌,1
這很像你欸,1
只想數蝌蚪吧,1
晚餐吃啥,1
kero~kero,1
蛙舞勒聽,1
因為今天是我的生日，任何人都可以看到我的私人視頻。📛,1
如果您是未成年人，請不要訪問我的鏈接，因為我不認為你很強大。📛,1
打給你死,1
😂😂😂,1
其實狗跟狼是同一個物種…,1
某種層面上二哈也是狼,1
😂😂😂,1
不是嗎？,1
這麼可愛一定是個柴柴,1
😂😂汪,1
表演一下月月的絕活，他就會走開了,1
他不是狗它2哈啦幹,1
我當時害怕極了,1
好可愛😍😂😂,1
🥰🥰🥰,1
😂😂😂,1
😂😂,1
Bowbow,1
🤣🤣🤣🤣,1
：這女的好美有戴放大片,1
可愛的狗勾,1
Iphone12&13,1
不能裝色狗，但可以裝色狼。,1
那就在一起吧（？,1
柴狼,1
😂😂😂,1
當你在履歷上唬爛，但還是被錄取了.jpg,1
也太好笑了,1
這是柴柴啦,1
😍😍😂😂😂,1
我是你远堂表舅,1
騙那隻狼其實他不是狼,1
媽媽表示：嘛歌價歡“麥擱價歡”？,1
媽我愛你,1
幹嘛這樣你不愛我了嗎娘親,1
我是看到「你經愛該」,1
你經愛該,1
你經愛該,1
愛的代價呵呵,1
賣哥甲昏🚬,1
藏倒數第四個字吧，你經愛該（你真愛該）,1
哈哈哈哈😂,1
不只藏頭還藏尾,1
😂😂😂,1
好好笑,1
哈哈哈,1
原來蔡依林算經典老歌😮,1
倒數第四個字組合，你經愛該(台語)😂😂,1
老媽被罵了都傻傻的不知道:你經愛該XD,1
媽：小子，憑你三腳貓功夫就想問老娘拿錢😂😂😂,1
😂😂😂,1
中間詩：你經愛該,1
事實上是「你金愛該」,1
0p,1
中間還有一個你經愛該（台）,1
原來如此,1
媽本來我是想給妳一點孝敬費的，但現在我覺定先拿給老爸好了！,1
這就是愛的代價,1
你經愛該,1
媽媽果然4狠角色,1
😂😂😂😂,1
是藏尾詩其實他是叫他媽媽不要再抽菸,1
我以為是藏你經愛該,1
媽媽：我看起來有錢嗎？去找你爸拿！,1
❤️❤️❤️,1
這愛的代價我沒辦法,1
怎麼看藏頭詩？看不出來意思啊,1
--,1
我在吃飯。不方便聽歌。愛的代價是嗎。你傳給我吧,1
我識破你的識破,1
其實是藏尾詩？嘛個甲煩（台）嫌媽媽煩？,1
媽，想知道老爸私房錢藏哪裡嗎？,1
藏尾麥夠再歡,1
太早來沒留言可笑,1
走吧～走吧～人總要學會自己長大～,1
你上次才考35不是,1
😂🐉🌴🐁🚗🇦🇪🇸🇸誒😂🤔愛🧮🔥😂🥗🍛😂ㄞˉ,1
欸欸,1
以你的標準75已經滿分了,1
那難不成要直接嗆你衹有75分嗎,1
開心,1
我沒機會有這種分數，你真棒👍,1
##嗯嗯嗯嗯兒兒兒胺❤️❤️❤️❤️❤ㄥㄥㄥㄥㄥㄥ,1
這叫嚴以律己寬以待人,1
不然要說你好爛,1
間接表示：你沒考100這本事，75很好了（笨,1
想起當年數學考87校五被校一說很厲害考很好然後他考100⋯嗯⋯⋯果然我的數學跟我的分數一樣呢,1
🖐🏻🖖🏻🖐🏻🖖🏻🖐🏻🖖🏻🖐🏻🖖🏻,1
😢但前面的話都說出去了到底該怎麼回答,1
白長釘,1
？？？,1
我的目標是100你的目標是及格還好吧,1
WTF,1
我有時候確實這麼說話🥲,1
學霸：我這次又贏你了！😏,1
學霸的數學令人擔憂,1
我是最強的時候，你們都不錯,1
：誒啊你多少,1
笑瘋,1
友善的學霸,1
以你的水平...75很好了😂😂😂,1
過度真實,1
學霸：完了這次考試我都沒唸!,1
嚴以律己寬以待人典範啊😂,1
雪霸覺得很好啊離我越遠越好,1
靠北喔我一點都不想社交,1
醒醒你沒有朋友,1
太尼瑪中肯了,1
❤️,1
❤️,1
交了一個女朋友朋友-3,1
我只交到一個現在30是不是可以去死了,1
（感覺魏在閉關讀書）,1
👏👏👏,1
社經達人,1
😂😂😂,1
我16岁才认识你🤔🤔🤔,1
我可以重新投胎了,1
16歲性交3個朋友有什麼能驕傲的,1
男生交1個朋友壽命-10,1
身感抱歉让你投胎换骨,1
25歲的時候跟這3個絕交了也算足夠了還是要重新開始？,1
拼一桌麻將ouo...,1
直到高中那年他交了女朋友....,1
確定是社交？不是＿交？,1
有朋友真的😢,1
在30歲交15歲的女朋友呢？,1
我都是剛交的朋友欸！,1
交了一個朋友，他有三個人格分裂我完整了👍,1
真假你幾個,1
承認吧！你沒朋友,1
笑死我兩個就夠了還要三個傻傻的,1
才15歲的小屁孩，哪有什麼友誼！？我跟我媽講喔～,1
我都拿我的朋友射洨💦,1
（？,1
在18歲交三個朋友就足夠月工交一輩子了,1
🍐吗,1
不用阿點左下角社交,1
(´▽`)ﾉ,1
发的人也喝点水，对话那么干是想怎样,1
怎沒問我有沒男友,1
：有沒有女朋友？我：我是Gay,1
我只有过丈夫。可谈感情交给下属这正常吗？,1
🧍‍♀️❤️🧍🏻❤️🧍🏻‍♀️,1
這真是我看過最不懂得珍惜的人,1
強迫交往,1
高招啊,1
😂😂😂什麼操作,1
強制中獎,1
下一秒就說分手，這就可以解決了問題😂,1
我不相信，不然你問我,1
哪有這麼好的事😂,1
不是要講謝謝你接受我ㄇXD,1
臥草？這是強迫中獎的節奏嗎？😅😅🤦,1
哈哈！,1
羡慕有两个,1
一定不正,1
來問我,1
我有女朋友,1
一個兩個三個四個,1
看來是命中有此一劫🥲,1
業障。,1
喂喂喂喂,1
批發女友？,1
冇女朋友有老婆,1
🤣🤣,1
事實上沒人這麼問,1
😂😂😂😂😂😂😂😂😂,1
學下來,1
阿姨別鬧我要靠自己,1
🤣🤣🤣,1
原地變渣男,1
看不懂？,1
1+1=3,1
每問一次就多一個嗎？以為沙威瑪喔,1
渣男！,1
我也想要被問(◐‿◑)�,1
恐怖情人😂,1
可惜不是你,1
有沒有人沒有女友的這邊有一個現成的🥲🥲,1
還好只是幻想👏,1
這不是選擇是告知,1
現在有一男友一女友了～,1
小🐦很忙,1
化妝一個卸妝一個,1
強迫推銷,1
：可是我一心一意：好，一心我的一意她的,1
😂😂😂,1
🙌🔥,1
我看到我站在後面那群裡,1
ㄟㄢㄛㄟㄜㄢㄟㄠㄢㄧ,1
It’sForrestGump!,1
🙌🙌,1
><,1
緊張了,1
100分👏,1
請問你是為了世界和平而發限動嗎,1
Skip,1
🤣🤣🤣,1
都靠發廢文篩出真正的朋友😍😍,1
準時在樓下留言的乳房大軍,1
不能沒有你,1
👏👏🙋‍♂️,1
🤓🤓🤓🤓,1
哭啊我看了整篇沒人寫自己的公司,1
有飲水機,1
熊福利,1
一天300$便當自己帶,1
😂😂😂,1
福利：六點能準時下班,1
^_^,1
🐔🐔就是他,1
準時保勞保,1
等等我菇狗找找看,1
這幕經典,1
沒事至少還會準時,1
享勞健保😂😂😂,1
我們公司為了避免員工偷懶..把廁所坐式馬桶改成蹲的…,1
加班加到飽,1
OneTwo福利,1
福利熊～熊福利～,1
跟台積電一樣😢,1
😂😂😂笑到不行,1
照勞基法就是福利,1
我們公司很讚，年資五年薪資三萬，新人進來也三萬哦！,1
只要不被看到，上班可以偷滑手機喔！,1
😂😂😂,1
每個月都有休假,1
有勞基法的保障,1
福利：可以放假,1
😂😂,1
要我告訴新人連我都不知道的事情，這….不是詐騙嗎,1
我们公司有提供白水,1
全家就是米家,1
福利是進公司半個月後可以瘦十公斤,1
有薪水拿,1
我們公司的福利就是颱風天要上班且沒有雙倍薪水包含特殊節日很棒👏,1
呀咧呀咧...這下糟了呢（扶額,1
😍😂,1
潛規則,1
每次聽到公司福利是享勞健保和勞基法，都快翻白眼了,1
福利：上廁所沖水不用錢,1
準時下班,1
有員工休息室,1
有椅子可以坐,1
有白開水好，有冷氣吹,1
公司福利：準時上班不用提早,1
福利：廁所有衛生紙不用自備,1
（）,1
哈哈準時發😂哈哈哈哈嗚嗚嗚嗚嗚嗚嗚嗚😢,1
您好歡迎加入萊雅我們有客家咖啡廳,1
飲水機可以免費喝😂,1
提早來不用等人開門,1
公司有冷氣但只有老闆辦公室才有🔥,1
去看展參考科大的時候也有學長姐說“絕對不要來這間，很爛，快走！”,1
可以準時發薪水很棒欸,1
福利：勞健保,1
我：新人我和你講我們公司的福利啊，比如季獎金，年花紅，3節禮金，員工特休等等這些我們公司都沒有,1
福利：太難了,1
福利：勞健保,1
福利：上班12小時玩手機棒賽可以玩手機吃飯可以玩手機跟客人抬槓也可以玩手機沒有加班費沒有勞健保只會給你錢叫你自己去找工會保,1
方怎麼不早點趕我們走啦😂,1
信賴普拿疼,1
膽小狗英雄,1
龜甲萬醬油,1
名偵探柯南,1
健達繽紛樂,1
阿比維大力,1
伊雷名店,1
勁辣雞腿堡,1
东森电视台,1
南部弄假牙,1
我是南亞保鮮膜,1
世界拿五十,1
逢甲洨小愛,1
愛豆的笑容,1
eat吳柏毅,1
OK便利店,1
三洋維士比,1
又在舔舌頭,1
尼麻太子百,1
工藤穿新衣,1
泽辉是女的,1
常山趙子龍,1
臺東地瓜酥,1
粉穗幸谷澤,1
哈哈哈密瓜,1
板橋綾瀨遙,1
高端莫德納,1
中國好聲音,1
抓漏陳財佑,1
土遁土流壁,1
安平豆花,1
真的笑死,1
哈哈豆瓣醬,1
岡本001,1
檳榔狗雜摳,1
電動塑膠懶,1
就是這樣喵,1
焦糖瑪其朵,1
記得實名字,1
12345,1
新聞挖挖哇,1
京都念慈庵,1
中壢劉媽媽,1
三菱六七八,1
泰山八寶粥,1
一條柴,1
穹道穗宮源,1
行運一條龍,1
三峽金牛角三峽綠竹筍,1
大盜韓布助,1
嘟嘟小香腸,1
台中消坡塊,1
花蓮傅崐萁,1
嘉義雞肉飯,1
太極十八式,1
30678,1
一想到你呀,1
聯夏調理包,1
門清一摸三,1
勇敢的狗勾,1
九龍三寶飯,1
紅石男神讓,1
台東老人家,1
川貝枇杷膏,1
台南林痣玲,1
關我屁事膩,1
東京熱,1
那個我就想問范范范瑋琪有人留ㄌ嗎,1
合作射阿姨,1
冰島大亨堡,1
拜訪家園,1
野原新之助,1
我幹你媽媽,1
How哥沒朋友,1
高端食鹽水,1
鬼滅碳治郎,1
粉碎性骨折,1
請支援收銀,1
還疑自己的人生，被生下來是不是個錯誤?,1
真過份,1
😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1
情況從糟糕變成難以理解,1
😢😢,1
用蓝宝基尼拖着黄宝基尼,1
他左思右想只想到這個炫富方式,1
😂😂😂,1
不用怕，我們還有比基尼,1
😆😆,1
你怎么确定两台都是他的😏😏,1
🥲🥲🥲,1
我也不想啊我家最便宜就這台媒,1
哈哈哈哈哈哈哈哈,1
不小心撞到就是買一送一的概念😂,1
現在想想，我的人生還需要思考嗎？應該沒必要吧🥲,1
怕底盤太低會磨到所以又買了一台休旅車來載他，天啊怎麼那麼聰明,1
再到放棄人生,1
應該是當時想帶兩台去兜風但是沒辦法所以用拖的,1
？？？,1
??????藍色那台不是PorscheCayenne嗎?,1
我；拖著油瓶,1
放棄人生,1
貧窮限制了我的想像,1
好好喔,1
雙倍人生/⋯,1
聽說有人家的Lamborghini都coupe,1
從中學習別人的人生,1
很明顯是一台自用一台蒐藏😂,1
我可能連他的拖車都買不起,1
再努力思考也比不過人家隨便搞搞,1
（雖然我都未買）,1
😢😢😢😂,1
誰稀罕啊，手遊裡面我也有兩三台,1
我一隻手提菜一隻手提肉,1
❤️😂😂😂,1
好爽喔～～～～,1
🤣🤣🤣,1
當別人是人生勝利組又努力時…,1
雙倍的祝福,1
要先有後面才能有前面,1
一棟房子拖著一棟房子😢,1
從難以理解變成無法理解,1
😢😢😢,1
？？？,1
Andthensaw一架林寶堅尼拖著一架拖著林寶堅尼的林寶堅尼,1
從思考人生到懷疑人生最後決定結束人生,1
繼續努力💪🏻有一天你也可當拍照哪個,1
你看到的是他有兩台藍寶堅尼，我看到的是他少一個朋友跟他一起開藍寶堅尼,1
我在田裡也可以一次牽兩頭牛啊,1
Okay~當下明白自己思考再多也沒用！,1
還知道引擎在後面比較重要倒過來拖,1
藍寶堅尼拖黃寶堅尼,1
確定不是乾爹？,1
喜歡德系錯了嗎？,1
看得出來她喜歡的牌子,1
看來偏好bmw,1
試車員阿不對自己就是車..,1
你衝沙小這uber咧,1
我也超多,1
女友交遊廣闊👏,1
😂😂😂,1
可惜你一個都沒有,1
綠色，是你安全帽的顏色,1
她上過的車比我看過的還多,1
可能是賣車的超級銷售員吧,1
試車員吧🙌,1
应该庆幸她还是你女友,1
賓士不香嗎,1
女友偏愛歐系車😂,1
玩具反斗城,1
那不是藍芽列表，那是她的戶頭！,1
因為有些車可以輕易帶走你的女孩,1
女友專門試車,1
藍牙婊,1
這些都是她的音響播放器，女朋友是個有文化素養之人🙌,1
帽事嘅😂,1
她只是常坐Uber…🤣,1
殊不知她是汽車業務啦，社會很單純複雜的是人,1
😂😂😂😂😂😂😂,1
汽車避震測試員,1
被發現了⁽⁽ଘ(ˊᵕˋ)ଓ⁾⁾,1
好多帽子🧢,1
剛剛還以為是一些AirPod名稱結果是車子的🤣🤣,1
😂😂😂,1
藍芽名稱可以隨便改..要改成嫦娥十號都可以😂,1
地方的女友,1
女友：我公司是賣車的,1
藍芽車機的開發人員啊，不意外,1
綠寶石寵物,1
感覺很+9的列表哈哈哈哈,1
業績不錯唷！,1
笑爆,1
你錯了，你忘記你沒有女友😂,1
这我现在看得懂了不怪人,1
这个一看就是有钱人,1
🤫其實只單純喜歡BMW,1
😂😂,1
時間管理的太好了,1
機動兵姐，帽事既,1
歐～土豆,1
😂😂😂,1
剛分手的第一天也是這樣🥲,1
然後不小心按到視像通話,1
大型暈車事件,1
大概上了本壘後就，，看心情回,1
接下來洗澡按的就不是手機了,1
結果人家回你的時候在別的男人的床上,1
不秒回可能就變交往的最後一天了,1
😂😂😂😂,1
❤️,1
😂😂😂😂😂,1
😂😂😂,1
……,1
都！是！淚！！,1
😮‍💨😮‍💨😮‍💨,1
？😂,1
科奴,1
4⃣️嗎,1
==,1
現在沒講晚安就睡著了🤣,1
笑他媽死,1
腦袋進水了,1
🤣🤣🤣,1
想剛交想剛交，燙足爽,1
最浪漫的事,1
在身後拍照的是男室友嗎❤️,1
甚麼是交往？,1
只有剛開始啦🚬,1
真的是🤣🤣🤣,1
😂😂😂,1
交往第一天跟分手第一天的樣子都一樣,1
洗澡幹嘛戴口罩,1
我第一天就不秒回啊然後也是最後一天😄,1
手機防水嗎？,1
老司機表示：秒回是輸家,1
⋯🤣,1
😂😂😂,1
暈船仔的每一天,1
暈船模範生,1
暈船的第N天也是如此,1
警告！！如果你的生殖器受不了，请不要看我的视频,1
如果您是未成年人，請不要訪問我的鏈接，因為我不認為你很強大。📛,1
請問老闆你怎麼也在?,1
是公主病啦,1
❤️❤️❤️,1
老闆你在迪士尼老闆娘知道嗎,1
diss你？,1
我真的會被one_liner給笑死,1
這不是大陸脫口秀大會的段子嗎?,1
:),1
沒毛病,1
😂😂😂😂,1
給過,1
好吧給過,1
我！,1
哈哈哈哈這理由😂,1
😂😂😂😂,1
😂😂😂,1
只有病吧哪來的公主,1
😂😂😂有夠好笑,1
陪老闆到迪士尼酒店就一切都能解決,1
果然有病,1
我才公主病❤️,1
😂😂,1
張愛玲：噢，你也在這裡嗎？,1
老闆神助攻,1
：不好意思現在有位嗎：有的下面一位~~~,1
baby又肚餓啦😢,1
以前要的不是這種蟻后,1
^•ﻌ•^ฅ,1
？🌝,1
美食可以打發還比買包包的便宜些🤪🤣,1
一定是金牛座！一定是,1
！！！！！！,1
🤣🤣🤣,1
我很好餵只需要動用幾份餐點,1
😂😂😂,1
🙌🙌🙌🙌,1
上一個發現這個事實的人是她媽,1
你也可以给她吃别的,1
然後要維持不吵架只能餵食,1
餵她什麼？😮,1
😂😂😂,1
？😂,1
😙😙,1
😝😝😝,1
：通通都給我拿來！😂,1
myfriend,1
瑄：我都看過了,1
笑死,1
❤️,1
雖然看完梗圖都沒什麼反應，我還會繼續給的,1
改成色圖應該也有用,1
😂😂,1
🤣🤣🤣🤣🤣,1
😚😚,1
😂😂😂,1
其實狗跟狼是同一個物種…,1
某種層面上二哈也是狼,1
😂😂😂,1
不是嗎？,1
這麼可愛一定是個柴柴,1
😂😂汪,1
表演一下月月的絕活，他就會走開了,1
他不是狗它2哈啦幹,1
我當時害怕極了,1
好可愛😍😂😂,1
🥰🥰🥰,1
😂😂😂,1
😂😂,1
Bowbow,1
🤣🤣🤣🤣,1
：這女的好美有戴放大片,1
可愛的狗勾,1
Iphone12&13,1
不能裝色狗，但可以裝色狼。,1
那就在一起吧（？,1
柴狼,1
😂😂😂,1
當你在履歷上唬爛，但還是被錄取了.jpg,1
也太好笑了,1
這是柴柴啦,1
😍😍😂😂😂,1
我是你远堂表舅,1
騙那隻狼其實他不是狼,1
媽媽表示：嘛歌價歡“麥擱價歡”？,1
媽我愛你,1
幹嘛這樣你不愛我了嗎娘親,1
我是看到「你經愛該」,1
你經愛該,1
你經愛該,1
愛的代價呵呵,1
賣哥甲昏🚬,1
藏倒數第四個字吧，你經愛該（你真愛該）,1
哈哈哈哈😂,1
